,name,movie_title,release_date,budget,revenue,return
6060,Kirk Wise,Beauty and the Beast,1991-11-13,25000000.0,377350553.0,15.09
6061,Christophe Gans,Beauty and the Beast,2014-02-12,33000000.0,49100000.0,1.49
6062,Bill Condon,Beauty and the Beast,2017-03-16,160000000.0,1262886337.0,7.89
6063,M. Night Shyamalan,The Village,2004-07-30,60000000.0,256697520.0,4.28
6064,Maya Forbes,Infinitely Polar Bear,2014-01-18,6700000.0,1430655.0,0.21
6065,Simon Curtis,Woman in Gold,2015-04-10,11000000.0,61619773.0,5.6
6066,Andrei Konchalovsky,"Ryaba, My Chicken",1994-10-01,2700000.0,4635143.0,1.72
6067,Eric Toledano,Samba,2014-10-15,20000000.0,151530.0,0.01
6068,Olivier Nakache,Samba,2014-10-15,20000000.0,151530.0,0.01
6069,Inna Evlannikova,Space Dogs,2010-03-18,25000000.0,6500000.0,0.26
6070,Svyatoslav Ushakov,Space Dogs,2010-03-18,25000000.0,6500000.0,0.26
6071,Brad Bird,Tomorrowland,2015-05-19,190000000.0,209154322.0,1.1
6072,Roberto Andò,Long Live Freedom,2013-02-13,5000000.0,48125.0,0.01
6073,Eric Summer,Ballerina,2016-12-14,30000000.0,2351359.0,0.08
6074,Éric Warin,Ballerina,2016-12-14,30000000.0,2351359.0,0.08
6075,Andy Fickman,Paul Blart: Mall Cop 2,2015-04-16,38000000.0,107597242.0,2.83
6076,Brian Horiuchi,Parts Per Billion,2014-03-25,500000.0,15000000.0,30.0
6077,Christine Jeffs,Sylvia,2003-10-17,7000000.0,10000000.0,1.43
6078,Ken Annakin,Miranda,1948-04-06,784170.0,834332.0,1.06
6079,Kim Han-min,The Admiral: Roaring Currents,2014-07-30,9500000.0,112156811.0,11.81
6080,"George Tillman, Jr.",The Longest Ride,2015-04-09,34000000.0,63013281.0,1.85
6081,Robert Lieberman,Table For Five,1983-02-18,8000000.0,2439705.0,0.3
6082,Lee Toland Krieger,The Age of Adaline,2015-04-16,25000000.0,65663276.0,2.63
6083,Dan Fogelman,Danny Collins,2015-03-19,10000000.0,10835752.0,1.08
6084,Paul Weitz,Grandma,2015-06-04,600000.0,7087452.0,11.81
6085,Michael Bay,Bad Boys,1995-04-07,19000000.0,141407024.0,7.44
6086,Jim Wilson,50 to 1,2014-03-21,10000000.0,1064454.0,0.11
6087,Eric Lavaine,Barbecue,2014-04-30,6000000.0,14348529.0,2.39
6088,Garry Marshall,Mother's Day,2016-04-28,25000000.0,48418160.0,1.94
6089,John Mellencamp,Falling From Grace,1992-02-21,3.0,232.0,77.33
6090,Brad Peyton,San Andreas,2015-05-27,110000000.0,470490832.0,4.28
6091,Adam Rifkin,The Chase,1994-03-04,26000000.0,8009329.0,0.31
6092,Sangyoon Lim,A Company Man,2012-10-11,3500000.0,7339398.0,2.1
6093,Robert Luketic,Paranoia,2013-08-14,35000000.0,13785015.0,0.39
6094,Aleksander Bach,Hitman: Agent 47,2015-08-20,35000000.0,81967450.0,2.34
6095,Jonathan Demme,Ricki and the Flash,2015-07-10,18000000.0,41325328.0,2.3
6096,Shoojit Sircar,Piku,2015-05-08,5500000.0,22159216.0,4.03
6097,Elizabeth Banks,Pitch Perfect 2,2015-05-07,29000000.0,287506194.0,9.91
6098,Justin Kurzel,Macbeth,2015-08-16,15000000.0,12601706.0,0.84
6099,Todd Haynes,Carol,2015-11-20,11800000.0,40272135.0,3.41
6100,Don Siegel,Rough Cut,1980-06-19,14000000.0,16656125.0,1.19
6101,Barry Sonnenfeld,For Love or Money,1993-10-01,30000000.0,11146270.0,0.37
6102,M. Night Shyamalan,The Happening,2008-06-11,60000000.0,163403799.0,2.72
6103,Yorgos Lanthimos,The Lobster,2015-10-08,4000000.0,15656193.0,3.91
6104,Henry Hobson,Maggie,2015-05-08,4000000.0,187112.0,0.05
6105,Anne Fletcher,Hot Pursuit,2015-05-08,35000000.0,51680201.0,1.48
6106,Eli Roth,The Green Inferno,2014-09-04,5000000.0,6833445.0,1.37
6107,Salim Akil,Sparkle,2012-08-17,14000000.0,24637469.0,1.76
6108,Pavel Chukhray,A Driver for Vera,2004-07-27,3300000.0,2011837.0,0.61
6109,Oksana Bychkova,Plus one,2008-08-21,336029.0,927277.0,2.76
6110,Ridley Scott,The Martian,2015-09-30,108000000.0,630161890.0,5.83
6111,Luke Scott,Morgan,2016-09-01,8000000.0,8810591.0,1.1
6112,Sriram Raghavan,Badlapur,2015-02-20,3700000.0,11480000.0,3.1
6113,Tom Holland,Child's Play,1988-11-08,9000000.0,44196684.0,4.91
6114,Paolo Sorrentino,Youth,2015-05-20,13360000.0,2000000.0,0.15
6115,Karan Johar,Wake Up Sid,2009-10-02,3000000.0,11000000.0,3.67
6116,Ayan Mukherjee,Wake Up Sid,2009-10-02,3000000.0,11000000.0,3.67
6117,Ram Gopal Varma,Rangeela,1995-01-01,2800000.0,14000000.0,5.0
6118,Ram Gopal Varma,Sarkar,2005-07-01,1900000.0,5900000.0,3.11
6119,Paul Feig,Spy,2015-05-06,65000000.0,235666219.0,3.63
6120,Judd Apatow,Trainwreck,2015-07-17,35000000.0,140795793.0,4.02
6121,Jeff Burr,From a Whisper to a Scream,1987-09-25,1100000.0,1400000.0,1.27
6122,Danny DeVito,Matilda,1996-08-02,36000000.0,33459416.0,0.93
6123,Cameron Crowe,Aloha,2015-05-27,37000000.0,26250020.0,0.71
6124,Kenneth Johnson,Steel,1997-08-15,16000000.0,1686429.0,0.11
6125,Giulio Manfredonia,Tutto tutto niente niente,2012-11-30,5579750.0,8927600.0,1.6
6126,Kate Barker-Froyland,Song One,2014-01-20,6000000.0,32251.0,0.01
6127,Tim Story,Taxi,2004-10-06,25000000.0,36609966.0,1.46
6128,Damien Chazelle,Whiplash,2014-10-10,3300000.0,13092000.0,3.97
6129,Daniel Lee,Dragon Blade,2015-02-19,65000000.0,121545703.0,1.87
6130,Ali Zafar,Mere Brother Ki Dulhan,2011-09-09,5510000.0,18050000.0,3.28
6131,Doug Ellin,Entourage,2015-06-03,30000000.0,49263404.0,1.64
6132,Richard Loncraine,5 Flights Up,2014-09-05,6000000.0,1020921.0,0.17
6133,Pete Docter,Inside Out,2015-06-09,175000000.0,857611174.0,4.9
6134,Anand L Rai,Tanu Weds Manu,2011-03-25,400000.0,252000.0,0.63
6135,Gary Sinyor,The Bachelor,1999-11-05,51000000.0,36911617.0,0.72
6136,Thomas Carter,Metro,1997-01-16,55000000.0,31987563.0,0.58
6137,Francis Lawrence,The Hunger Games: Mockingjay - Part 2,2015-11-18,160000000.0,653428261.0,4.08
6138,Boaz Yakin,Max,2015-06-26,20000000.0,43967255.0,2.2
6139,Chris Columbus,Pixels,2015-07-16,88000000.0,243637091.0,2.77
6140,Robert Schwentke,Allegiant,2016-03-09,110000000.0,179246868.0,1.63
6141,David Yates,Fantastic Beasts and Where to Find Them,2016-11-16,180000000.0,809342332.0,4.5
6142,Shoojit Sircar,Madras Cafe,2013-08-23,5400000.0,6500000.0,1.2
6143,James Whale,Frankenstein,1931-11-21,291000.0,12000000.0,41.24
6144,Chris Renaud,The Secret Life of Pets,2016-06-18,75000000.0,875457937.0,11.67
6145,Steve Shill,Obsessed,2009-04-24,20000000.0,73830340.0,3.69
6146,Karen Shakhnazarov,White Tiger,2012-05-03,11000000.0,7200000.0,0.65
6147,Krish (Radhakrishna Jagarlamudi),Gabbar Is Back,2015-05-01,11000000.0,41000000.0,3.73
6148,Alejandro Monteverde,Little Boy,2015-04-23,20000000.0,6485961.0,0.32
6149,Tarsem Singh,Self/less,2015-07-10,26000000.0,30523226.0,1.17
6150,Ariel Vromen,Criminal,2016-04-14,31500000.0,14708696.0,0.47
6151,Breck Eisner,The Last Witch Hunter,2015-10-21,90000000.0,146936910.0,1.63
6152,Michael Dougherty,Krampus,2015-11-26,15000000.0,61548707.0,4.1
6153,David Ayer,Suicide Squad,2016-08-02,175000000.0,745600054.0,4.26
6154,Rohan Sippy,Bluffmaster!,2005-01-01,1823152.0,7133082.0,3.91
6155,Oren Rudavsky,The Treatment,2006-04-08,900000.0,82701.0,0.09
6156,Roland Emmerich,Independence Day: Resurgence,2016-06-22,165000000.0,389681935.0,2.36
6157,Justin Lin,Star Trek Beyond,2016-07-07,185000000.0,343471816.0,1.86
6158,Karthik Subbaraj,Pizza,2012-10-19,240000.0,2800000.0,11.67
6159,Imtiaz Ali,Rockstar,2011-11-11,10920000.0,19660000.0,1.8
6160,Adam Sanderson,This is Sodom,2010-08-05,2745000.0,5850000.0,2.13
6161,Muli Segev,This is Sodom,2010-08-05,2745000.0,5850000.0,2.13
6162,Geoff Burrowes,Run,1991-02-01,16000000.0,4409328.0,0.28
6163,Michael Miller,Jackson County Jail,1976-03-31,445000.0,2300000.0,5.17
6164,Paul Thomas Anderson,The Master,2012-09-07,32000000.0,28258060.0,0.88
6165,Jim Henson,Labyrinth,1986-06-27,25000000.0,12729917.0,0.51
6166,Renat Davletyarov,The Dawns Here Are Quiet,2015-04-30,3300000.0,5249225.0,1.59
6167,Vishal Bhardwaj,Kaminey,2009-08-14,9000000.0,18130000.0,2.01
6168,Ram Gopal Varma,Company,2002-04-15,1500000.0,6000000.0,4.0
6169,Kamal Haasan,Vishwaroopam,2013-01-25,17000000.0,51000000.0,3.0
6170,Apoorva Lakhia,Shootout at Lokhandwala,2007-05-25,11000000.0,12000000.0,1.09
6171,Mansoor Khan,Josh,2000-06-09,6900000.0,15000000.0,2.17
6172,Vijay Krishna Acharya,Dhoom 3,2013-12-18,19500000.0,91000000.0,4.67
6173,Sanjay Gadhvi,Dhoom 2,2006-11-24,11000000.0,46396427.0,4.22
6174,Seth MacFarlane,Ted 2,2015-06-25,68000000.0,217022588.0,3.19
6175,Stuart Gordon,Fortress,1992-09-30,8000000.0,6739141.0,0.84
6176,Kyle Balda,Minions,2015-06-17,74000000.0,1156730962.0,15.63
6177,Pierre Coffin,Minions,2015-06-17,74000000.0,1156730962.0,15.63
6178,Don Siegel,Rough Cut,1980-06-19,14000000.0,16656125.0,1.19
6179,James Bobin,Alice Through the Looking Glass,2016-05-25,170000000.0,299370084.0,1.76
6180,Mennan Yapo,Premonition,2007-02-08,20000000.0,84146832.0,4.21
6181,Eric Brevig,Journey to the Center of the Earth,2008-07-10,45000000.0,101702060.0,2.26
6182,Peter Sohn,The Good Dinosaur,2015-11-14,175000000.0,331926147.0,1.9
6183,Scott Cooper,Black Mass,2015-09-04,53000000.0,98837872.0,1.86
6184,Sam Mendes,Spectre,2015-10-26,245000000.0,880674609.0,3.59
6185,Burny Mattinson,Mickey's Christmas Carol,1983-10-19,3000000.0,21000000.0,7.0
6186,Ernest R. Dickerson,Bulletproof,1996-09-06,25000000.0,22611954.0,0.9
6187,Steve Carver,Bulletproof,1988-04-20,5000000.0,807947.0,0.16
6188,Danny Boyle,Steve Jobs,2015-10-09,30000000.0,34441873.0,1.15
6189,Justin Kurzel,Macbeth,2015-08-16,15000000.0,12601706.0,0.84
6190,Mark Waters,Freaky Friday,2003-08-03,26000000.0,110230332.0,4.24
6191,John Francis Daley,Vacation,2015-07-28,31000000.0,104384188.0,3.37
6192,Jonathan M. Goldstein,Vacation,2015-07-28,31000000.0,104384188.0,3.37
6193,Lana Wachowski,Bound,1996-09-13,4500000.0,7011317.0,1.56
6194,Lilly Wachowski,Bound,1996-09-13,4500000.0,7011317.0,1.56
6195,David Gordon Green,Manglehorn,2015-06-03,4000000.0,143101.0,0.04
6196,Leena Yadav,Shabd,2005-02-04,2500000.0,3100000.0,1.24
6197,Zack Snyder,Batman v Superman: Dawn of Justice,2016-03-23,250000000.0,873260194.0,3.49
6198,Matthew Robbins,Dragonslayer,1981-06-26,18000000.0,14110013.0,0.78
6199,Anne Fontaine,Gemma Bovery,2014-09-10,9700000.0,154701.0,0.02
6200,David Gordon Green,The Sitter,2011-12-09,25000000.0,34942188.0,1.4
6201,Todd Haynes,Poison,1991-04-05,250000.0,609524.0,2.44
6202,Marius Balchunas,Love and the City,2009-03-05,3500000.0,9112193.0,2.6
6203,Gregory Jacobs,Magic Mike XXL,2015-07-01,14800000.0,122513057.0,8.28
6204,Wolfgang Reitherman,The Jungle Book,1967-10-17,4000000.0,205843612.0,51.46
6205,Jon Favreau,The Jungle Book,2016-04-07,175000000.0,966550600.0,5.52
6206,Tadayoshi Yamamuro,Dragon Ball Z: Resurrection 'F',2015-04-18,5000000.0,61768190.0,12.35
6207,Anurag Kashyap,Bombay Velvet,2015-05-15,18000000.0,1500000.0,0.08
6208,James Wan,Death Sentence,2007-08-31,20000000.0,16974459.0,0.85
6209,Guy Ritchie,The Man from U.N.C.L.E.,2015-08-13,75000000.0,108145109.0,1.44
6210,Michael G. Bartlett,Treehouse,2014-10-20,3250000.0,3250000.0,1.0
6211,Robert Zemeckis,The Walk,2015-09-30,35000000.0,61181942.0,1.75
6212,Michael Bay,13 Hours: The Secret Soldiers of Benghazi,2016-01-13,50000000.0,69411370.0,1.39
6213,Audrey Dana,French Women,2014-06-04,5000000.0,12058187.0,2.41
6214,Paul Abascal,Paparazzi,2004-09-03,20000000.0,16605763.0,0.83
6215,Luca Miniero,Welcome to the North,2012-01-18,6000000.0,35000000.0,5.83
6216,Alessandro Genovesi,The Worst Christmas of My Life,2012-12-22,6843500.0,10703234.0,1.56
6217,Alessandro Genovesi,La peggior settimana della mia vita,2011-10-27,11000000.0,12935800.0,1.18
6218,Paolo Virzì,A Whole Life Ahead,2008-03-28,5940000.0,4250000.0,0.72
6219,James Toback,Black and White,1999-09-04,10000000.0,5241315.0,0.52
6220,Jonathan Silverman,The Opposite Sex,2014-11-08,3300000.0,45000.0,0.01
6221,Jennifer Finnigan,The Opposite Sex,2014-11-08,3300000.0,45000.0,0.01
6222,Travis Cluff,The Gallows,2015-07-10,100000.0,42664410.0,426.64
6223,Chris Lofing,The Gallows,2015-07-10,100000.0,42664410.0,426.64
6224,Byron Howard,Tangled,2010-11-24,260000000.0,591794936.0,2.28
6225,Nathan Greno,Tangled,2010-11-24,260000000.0,591794936.0,2.28
6226,Luis Mandoki,Trapped,2002-09-20,30000000.0,6916869.0,0.23
6227,Luis Mandoki,Trapped,2002-09-20,30000000.0,6916869.0,0.23
6228,Pete Docter,Inside Out,2015-06-09,175000000.0,857611174.0,4.9
6229,Tarsem Singh,Mirror Mirror,2012-03-15,85000000.0,183018522.0,2.15
6230,Gilles Paquet-Brenner,Dark Places,2015-03-31,20000000.0,208588.0,0.01
6231,Deniz Gamze Ergüven,Mustang,2015-06-17,1300000.0,250000.0,0.19
6232,Nalan Kumarasamy,Soodhu Kavvum,2013-05-01,310000.0,12000000.0,38.71
6233,Kabir Khan,Bajrangi Bhaijaan,2015-07-17,14000000.0,98000000.0,7.0
6234,Mick Jackson,The Bodyguard,1992-11-25,25000000.0,411006740.0,16.44
6235,Alejandro González Iñárritu,The Revenant,2015-12-25,135000000.0,532950503.0,3.95
6236,Woody Allen,Irrational Man,2015-07-17,11000000.0,27391084.0,2.49
6237,Steven Spielberg,Always,1989-12-22,31000000.0,74134790.0,2.39
6238,S.S. Rajamouli,Baahubali: The Beginning,2015-07-10,40000000.0,100000000.0,2.5
6239,Antoine Fuqua,Southpaw,2015-06-15,30000000.0,91709827.0,3.06
6240,Denis Villeneuve,Sicario,2015-09-17,30000000.0,84025816.0,2.8
6241,Duke Johnson,Anomalisa,2015-12-30,8000000.0,5659286.0,0.71
6242,Charlie Kaufman,Anomalisa,2015-12-30,8000000.0,5659286.0,0.71
6243,Florian Gallenberger,Colonia,2016-02-18,14000000.0,3621046.0,0.26
6244,Guy Ritchie,Sherlock Holmes,2009-12-23,90000000.0,524028679.0,5.82
6245,Mark Neveldine,The Vatican Tapes,2015-07-24,13000000.0,1784763.0,0.14
6246,Nancy Meyers,The Intern,2015-09-24,35000000.0,194564672.0,5.56
6247,Lawrence Kasdan,Dreamcatcher,2003-03-21,68000000.0,75715436.0,1.11
6248,Gaspar Noé,Love,2015-07-06,3000000.0,249083.0,0.08
6249,Lenny Abrahamson,Room,2015-10-16,6000000.0,35401758.0,5.9
6250,Sam Raimi,The Gift,2000-12-22,10000000.0,12008642.0,1.2
6251,Joel Edgerton,The Gift,2015-07-30,5000000.0,58978653.0,11.8
6252,Robert Eggers,The Witch,2016-02-19,3500000.0,40423945.0,11.55
6253,Gaby Dellal,3 Generations,2016-02-11,5000000.0,443962.0,0.09
6254,Eran Riklis,Zaytoun,2012-10-14,8000000.0,42330.0,0.01
6255,Andrey Kravchuk,Admiral,2008-06-06,2000000.0,38135878.0,19.07
6256,Bobby Farrelly,The Three Stooges,2012-04-13,30000000.0,54819301.0,1.83
6257,Peter Farrelly,The Three Stooges,2012-04-13,30000000.0,54819301.0,1.83
6258,Richard Donner,Superman,1978-12-13,55000000.0,300218018.0,5.46
6259,M. Night Shyamalan,The Visit,2015-09-10,5000000.0,98450062.0,19.69
6260,Billy Ray,Secret in Their Eyes,2015-10-14,19500000.0,34854990.0,1.79
6261,Ciaran Foy,Sinister 2,2015-08-19,10000000.0,52882018.0,5.29
6262,Nima Nourizadeh,American Ultra,2015-08-19,28000000.0,27139524.0,0.97
6263,Martin Campbell,No Escape,1994-04-29,20000000.0,15340000.0,0.77
6264,John Erick Dowdle,No Escape,2015-08-26,5000000.0,54418872.0,10.88
6265,F. Gary Gray,Straight Outta Compton,2015-08-13,28000000.0,201634991.0,7.2
6266,Sean Baker,Tangerine,2015-07-10,100000.0,702354.0,7.02
6267,José Luis Cuerda,Butterfly,1999-09-24,3000000.0,6000000.0,2.0
6268,David O. Russell,Joy,2015-12-24,60000000.0,101134059.0,1.69
6269,Vladimir Bortko,Iron & Blood: The Legend of Taras Bulba,2009-04-02,25000000.0,16815892.0,0.67
6270,Paul McGuigan,Victor Frankenstein,2015-11-10,40000000.0,34227298.0,0.86
6271,Joseph Dorman,Sholem Aleichem: Laughing In The Darkness,2012-02-24,500000.0,845188.0,1.69
6272,Jim Sheridan,Brothers,2009-01-27,26000000.0,43318349.0,1.67
6273,Kuntaa Nikkil,The Angrez,2006-06-02,50000.0,300000.0,6.0
6274,Brillante Mendoza,Captive,2012-09-05,11180.0,24591.0,2.2
6275,Jerry Jameson,Captive,2015-09-17,2000000.0,2801508.0,1.4
6276,Francis Veber,Out on a Limb,1992-09-04,11000000.0,1659542.0,0.15
6277,Clyde Geronimi,Peter Pan,1953-02-05,4000000.0,87404651.0,21.85
6278,Wilfred Jackson,Peter Pan,1953-02-05,4000000.0,87404651.0,21.85
6279,Hamilton Luske,Peter Pan,1953-02-05,4000000.0,87404651.0,21.85
6280,P.J. Hogan,Peter Pan,2003-12-25,100000000.0,121975011.0,1.22
6281,Clyde Geronimi,Peter Pan,1953-02-05,4000000.0,87404651.0,21.85
6282,Wilfred Jackson,Peter Pan,1953-02-05,4000000.0,87404651.0,21.85
6283,Hamilton Luske,Peter Pan,1953-02-05,4000000.0,87404651.0,21.85
6284,P.J. Hogan,Peter Pan,2003-12-25,100000000.0,121975011.0,1.22
6285,Drake Doremus,Equals,2015-07-15,16000000.0,2084628.0,0.13
6286,Christopher B. Landon,Scouts Guide to the Zombie Apocalypse,2015-10-23,15000000.0,14860766.0,0.99
6287,Sarah Gavron,Suffragette,2015-10-16,14000000.0,16002420.0,1.14
6288,Philip G. Atwell,War,2007-08-24,25000000.0,40452643.0,1.62
6289,David Wain,Wanderlust,2012-02-23,35000000.0,24159934.0,0.69
6290,Max Joseph,We Are Your Friends,2015-08-26,6000000.0,11122090.0,1.85
6291,Alex Kendrick,War Room,2015-08-28,3000000.0,67790117.0,22.6
6292,Ridley Scott,Legend,1985-07-19,25000000.0,15502112.0,0.62
6293,Brian Helgeland,Legend,2015-09-09,25000000.0,42972994.0,1.72
6294,Jeethu Joseph,Drishyam,2013-12-19,750000.0,12000000.0,16.0
6295,Todd Robinson,Phantom,2013-01-03,10000000.0,1034589.0,0.1
6296,Tom Hooper,The Danish Girl,2015-11-27,15000000.0,64191523.0,4.28
6297,Jeremy Saulnier,Green Room,2016-04-15,5000000.0,3220371.0,0.64
6298,Cary Fukunaga,Beasts of No Nation,2015-09-11,6000000.0,9077700.0,1.51
6299,Stephen Daldry,The Reader,2008-12-10,32000000.0,113019290.0,3.53
6300,Nicholas Hytner,The Lady in the Van,2015-11-13,6000000.0,41387687.0,6.9
6301,Michael Brandt,The Double,2011-10-27,17000000.0,3696232.0,0.22
6302,John Landis,Oscar,1991-04-26,35000000.0,23562716.0,0.67
6303,Vivek Agnihotri,Zid,2014-11-28,1556288.0,1268395.0,0.82
6304,Camille Delamarre,The Transporter Refueled,2015-09-03,25000000.0,72629670.0,2.91
6305,Kyle Balda,The Lorax,2012-03-01,70000000.0,348840316.0,4.98
6306,Chris Renaud,The Lorax,2012-03-01,70000000.0,348840316.0,4.98
6307,Thomas Gilou,La Vérité si je Mens ! 3,2012-01-31,25496629.0,40924982.0,1.61
6308,Thomas Gilou,Would I Lie to You? 2,2001-02-07,12560000.0,42700000.0,3.4
6309,Eli Roth,Knock Knock,2015-06-26,2500000.0,6341684.0,2.54
6310,Hamilton Luske,Alice in Wonderland,1951-07-03,3000000.0,572000000.0,190.67
6311,Wilfred Jackson,Alice in Wonderland,1951-07-03,3000000.0,572000000.0,190.67
6312,Clyde Geronimi,Alice in Wonderland,1951-07-03,3000000.0,572000000.0,190.67
6313,Tim Burton,Alice in Wonderland,2010-03-03,200000000.0,1025491110.0,5.13
6314,Aleksey Uchitel,Dreaming of Space,2005-06-23,2000000.0,696681.0,0.35
6315,Hwang Dong-hyuk,Silenced,2011-09-22,2200000.0,31500000.0,14.32
6316,Hayley Cloake,The House of Usher,2007-09-11,130000.0,1677.0,0.01
6317,Ted Demme,Life,1999-04-16,80000000.0,73345029.0,0.92
6318,Daniel Espinosa,Life,2017-03-22,58000000.0,100541806.0,1.73
6319,Jean-Marc Vallée,Demolition,2016-04-06,10000000.0,1978592.0,0.2
6320,David Gordon Green,Our Brand Is Crisis,2015-09-11,28000000.0,7002261.0,0.25
6321,Karan Malhotra,Agneepath,2012-01-25,11097000.0,49028000.0,4.42
6322,Roger Donaldson,Cocktail,1988-07-29,20000000.0,171504781.0,8.58
6323,Homi Adajania,Cocktail,2012-07-13,6400000.0,18800000.0,2.94
6324,Hou Hsiao-hsien,The Assassin,2015-08-27,15000000.0,632542.0,0.04
6325,Jonathan Levine,The Night Before,2015-11-20,25000000.0,52395996.0,2.1
6326,Baltasar Kormákur,Everest,2015-09-10,55000000.0,203427584.0,3.7
6327,Raman Hui,Monster Hunt,2015-07-16,40000000.0,385284817.0,9.63
6328,Tom McCarthy,Spotlight,2015-11-06,20000000.0,88346473.0,4.42
6329,László Nemes,Son of Saul,2015-06-11,1000000.0,1777043.0,1.78
6330,Edward Zwick,Pawn Sacrifice,2015-09-16,19000000.0,5578519.0,0.29
6331,Ilya Naishuller,Hardcore Henry,2015-09-12,10000000.0,14333790.0,1.43
6332,John Wells,Burnt,2015-10-02,20000000.0,36606743.0,1.83
6333,Vikramaditya Motwane,Lootera,2013-04-04,4100000.0,4300000.0,1.05
6334,Scott Stewart,Legion,2010-01-21,26000000.0,67918658.0,2.61
6335,Mikael Håfström,The Rite,2011-01-28,37000000.0,96047633.0,2.6
6336,Anjali Menon,Bangalore Days,2014-05-30,7400000.0,1300000.0,0.18
6337,Jude Anthany Joseph,Ohm Shanthi Oshaana,2014-02-07,220000.0,1500000.0,6.82
6338,Mani Ratnam,Alaipayuthey,2000-04-14,2000000.0,6000000.0,3.0
6339,Gautham Vasudev Menon,Vaaranam Aayiram,2008-11-14,3000000.0,14000000.0,4.67
6340,Genndy Tartakovsky,Hotel Transylvania 2,2015-09-21,80000000.0,473226958.0,5.92
6341,Rob Bowman,Airborne,1993-09-17,2600000.0,2850263.0,1.1
6342,Clint Eastwood,The Gauntlet,1977-12-21,5500000.0,26414658.0,4.8
6343,Lal,Godfather,1991-03-03,18000.0,700000.0,38.89
6344,Siddique,Godfather,1991-03-03,18000.0,700000.0,38.89
6345,K. S. Ravikumar,Varalaru,2006-10-20,500000.0,500000.0,1.0
6346,Peter Sollett,Freeheld,2015-10-02,7000000.0,573335.0,0.08
6347,Angelina Jolie,By the Sea,2015-11-12,10000000.0,3727746.0,0.37
6348,Mark Osborne,The Little Prince,2015-07-29,64000000.0,97571250.0,1.52
6349,Patty Jenkins,Wonder Woman,2017-05-30,149000000.0,820580447.0,5.51
6350,James Ponsoldt,The Circle,2017-04-27,18000000.0,20497844.0,1.14
6351,Martin Scorsese,Silence,2016-12-22,46000000.0,23737523.0,0.52
6352,Steven Spielberg,Bridge of Spies,2015-10-15,40000000.0,165478348.0,4.14
6353,Herbert Ross,Pennies from Heaven,1981-12-11,22000000.0,9171289.0,0.42
6354,Robert Eggers,The Witch,2016-02-19,3500000.0,40423945.0,11.55
6355,Kelsey T. Howard,Cruel World,2005-09-01,2000000.0,16344.0,0.01
6356,Joel Coen,"Hail, Caesar!",2016-02-05,22000000.0,63647656.0,2.89
6357,Ethan Coen,"Hail, Caesar!",2016-02-05,22000000.0,63647656.0,2.89
6358,Stanley Kubrick,Spartacus,1960-10-06,12000000.0,60000000.0,5.0
6359,Troy Nixey,Don't Be Afraid of the Dark,2010-11-06,25000000.0,36993168.0,1.48
6360,David Wnendt,Look Who's Back,2015-10-08,3196621.0,25513752.0,7.98
6361,Tim Johnson,Home,2015-03-18,135000000.0,368871007.0,2.73
6362,Tim Johnson,Home,2015-03-18,135000000.0,368871007.0,2.73
6363,Rob Cohen,The Boy Next Door,2015-01-23,4000000.0,52425855.0,13.11
6364,Emmanuelle Bercot,Standing Tall,2015-05-13,5000000.0,26144.0,0.01
6365,Clint Eastwood,Unforgiven,1992-08-07,14000000.0,159157447.0,11.37
6366,Jonathan Frakes,Clockstoppers,2002-03-17,26000000.0,38793283.0,1.49
